"","name","comment","date","rating","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"4327","Luke Schuler","Like Gremlins 2, I think one day people will come around and realize the value of a sequel that exhausts all of its outlets in the biggest, dumbest ways possible. It's laughing at itself and inviting you to join them.","21 Jan 2024",3,0,2,0,0,2,0,1,1,0,3
"4328","Anand","Loved the orginal more.","22 Jan 2024",2,0,0,0,0,0,0,0,0,0,0
"4329","FloFloRigolo","the dedication to promoting how choice is an illusion sure made my little spinozist heart very warm","22 Jan 2024",4,0,0,0,0,0,0,1,0,1,2
"4330","erinlavender","Jonathon Groff may be powerful, but not powerful enough to save this movie from Jessica Henwick’s poisonous acting.","21 Jan 2024",1,2,1,2,2,2,1,0,2,1,2
"4331","Jack Rowland","Also a perfect trilogy like the Matrix did not need a 4th movie that undermines all prior movies.","21 Jan 2024",5,0,1,0,0,1,0,0,1,0,1
"4332","Enoch Dax","This is like. A lot of things. I feel like I could write a million words about it. I feel like I like movies that are like Rorschach tests. Skinamarink and Akira are like this too. This movie is everything EEAAO wants desperately to be and to be honest I like that movie quite a bit but M:R blows it out of the water so hard it's genuinely kind of sad. It's like being forced to make a shitty stupid…","21 Jan 2024",3,2,0,1,2,2,1,0,2,3,2
"4333","Nicky","Expectations hampered my first viewing, but the next time around I enjoyed exponentially more - some editing transitions aside (and personally I don’t enjoy the actors in the recast “analyst” & “smith” roles, but that’s just me) this is a thrilling, intelligent, heartfelt, and creative continuation of a story I cherish.","21 Jan 2024",4,0,6,0,0,4,1,2,7,0,9
"4334","wolverinefactor","Two reasons I loved this movie:","21 Jan 2024",2,0,0,0,0,0,0,0,0,0,0
"4335","Justin","-this movie understands that Jonathan Groff is one of the hottest men alive-it may be the most romantic movie ever made","22 Jan 2024",4,0,2,0,0,2,0,0,2,0,2
"4336","Tony_Samo","One disappointing part of this movie:","21 Jan 2024",2,0,0,0,0,0,1,0,0,1,0
"4337","TheBigGrumbo","-Neil Patrick Harris and the fact that they ended the movie on him. He’s so bad and annoying in it and he totally gets out acted by Groff.","21 Jan 2024",1,2,0,1,1,0,1,0,1,2,0
"4338","jasontantra","Via Blu-ray - 4K","",1,0,0,0,0,0,0,0,0,0,0
"4339",NA,"These choices sure were something…",NA,NA,0,0,0,0,0,0,0,0,0,0
"4340",NA,"How did I not appreciate this miracle first time around?",NA,NA,0,2,0,0,1,0,1,1,0,1
"4341",NA,"HBO Max - Repetida",NA,NA,0,0,0,0,0,0,0,0,0,0
"4342",NA,"That ending was….Woof",NA,NA,0,0,0,0,0,0,0,0,0,0
"4343",NA,"Edit: the after credit joke is so bad I moved my review down .5",NA,NA,1,0,1,1,0,1,0,1,2,1
"4344",NA,"Bon et bien pas grand chose a sauver dans ce Matrix résurrections. Pourtant les 15 - 20 premières minutes on été pour moi très intrigante, je me suis laissez penser que Lana Wachowski avait choisie de raconter une toute nouvelle histoire au antipode des 3 premier matrix : un film dans lequel Mr.Anderson pourrait être atteint (ou pas) de démence, un film qui jouerait avec nos croyance, et si finalement tous ça était faux ? Mais malheureusement tout cela s'écroule…",NA,NA,0,0,0,0,0,0,0,0,0,1
"4345","fedecrawler","La bardearon tanto que la vi sin expectativas y me terminó gustando. Muy lejos de la original pero no mucho pero que la segunda y tercera","21 Jan 2024",2,1,0,1,1,0,1,0,0,1,0
"4346","arthurhalsall","The first half was watchable, while the second half turned to a pile of dog poo. The whole plot is dumb and nonsensical. The whole excitement around the original trilogy was the novelty and 2000s nostalgia. This was just cheesey, unoriginal and cringe.","21 Jan 2024",1,0,1,1,1,1,2,1,0,3,1
"4347","dieg0_c","Impossível levar esse filme á sério","21 Jan 2024",0,0,0,0,0,0,0,0,0,0,0
"4348","bathtubpeaches","great setup and meta, boring payoff.","21 Jan 2024",2,0,0,0,0,0,0,0,0,1,0
"4349","Ianouu","techbros were on point tho 👏","21 Jan 2024",1,0,0,0,0,0,0,0,0,0,0
"4350","alexmuir","manu faut doser, une dose deeux dose trois dose","21 Jan 2024",2,0,0,0,0,0,0,0,0,0,0
"4351","Christian Cantello","I read the reviews of the new Matrix movie, they were not great.The original is a great Science Fiction film and entered the lexicon of a generation.The soundtrack was superb!Two sequels followed, each one diminished the legend of the first.I enjoyed Matrix Resurection, it wasn’t as great as the first, but it was better than the sequels.Agent Smith portrayed by Hugo Weaving and Laurence Fishburne as Morpheus are sorely missed.Their disappearance IS explained however,…","21 Jan 2024",3,0,0,0,0,0,1,0,1,2,1
"4352","lsdgar","For those who love to eat ****.","01 Jan 2022",2,0,0,0,0,1,0,0,0,0,2
"4353","lilagalvao","de hueva, no la terminé. nada qué ver una comedia con la trilogía de Matrix","21 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"4354","joemadden","grande filme ainda não assisti","21 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"4355","Sean Kelly on Movies","Think I was in the precise frame of mind for me to like this and for it to resonate. I do think the middle hour or so of matrix 2 is the high point of the series as a film series but all in all I think this is probably the second best matrix film after the first. I was surprised by how much like new world building they put into this for the real world as well it was…","16 Dec 2021",3,0,0,0,0,0,0,1,2,0,3
"4356","Bobo Yog","Arriving 18 years after the conclusion of the original trilogy, The Matrix Resurrections is a legacy sequel that sees co-writer and director Lana Wachowski return to the series that put The Wachowskis on the map. The film takes some meta pokes at the concept of legacy sequels by having Thomas Anderson be introduced as the designer of a video game trilogy called The Matrix, of which he is being asked by his business partner Smith to create a new sequel.…","07 Jan 2023",NA,0,1,0,0,1,0,0,3,0,5
"4357",NA,"of course, she has blue hair",NA,NA,0,0,0,0,0,1,0,0,0,0
"4358","D Vass","WARNING: THIS REVIEW CONTAINS SPOILERS!","01 Jan 2024",3,0,0,0,1,0,0,0,0,0,0
"4359","weirdough","Happy New Year, everybody! We are officially in 2024 now, and I want to start things off by saying that I sincerely hope it will be better than 2023, and to wish you all good health, happiness, fulfilled dreams and many moments filled with joy, smiles and light! And, as always, there's a whole bunch of movies for us film buffs to talk about, many of which celebrate big anniversaries this year. One such flick…","21 Jan 2024",3,0,5,0,0,5,0,2,3,0,6
"4360","Zbobbin","shit ain't that bad idk what people were yapping about this being a bad movie","21 Jan 2024",3,2,0,2,1,0,1,0,0,2,0
"4361","Jow","I liked it, but it was unnecessary, could’ve ended after the last one and they didn’t have to bring it back a decade later for a, let’s be honest, pointless sequel to the trilogy all they’ve done is set themselves up so they can make more in the future which could kill the film series entirely, I’m not saying they didn’t do a good job on this film I’m just saying that it’s a good film but we didn’t need it","21 Jan 2024",3,1,2,1,2,2,3,1,3,2,3
"4362","Betelgeuse51","hoje eu entendo um pouquinho os fãs, realmente é meio distante do que ele representa","",1,0,0,0,0,0,0,0,0,0,0
"4363","Lisa","Please let it die already. This is the perfect example of how Hollywood's standards have gone down the shithole.How can you cast some of the original actors and still make something so bad I dont know. I feel so bad for Keanu and Carrie Annie, they tried their best to make it somewhat decent but the damage unfixable.","21 Jan 2024",2,2,1,2,2,1,3,0,1,3,2
"4364","Simon Richter","This feels like a fanfiction.","20 Jan 2024",2,0,0,0,0,0,0,0,0,0,0
"4365","shapedatlas","Beim zweiten Mal tut es schon gar nicht mehr so weh.","",2,0,0,0,0,0,0,0,0,0,0
"4366","Chase Engdahl","Und zugegeben; nach Matrix Revolutions ist man eh so mürbe, da macht der hier schon wieder so etwas wie Spaß.","20 Jan 2024",4,0,1,0,0,1,0,1,1,0,1
"4367","Toby Elluin Oliver","Darüber hinaus hat sich ja noch so viel mit Warner Bros. im Hintergrund abgespielt, dass das hier eigentlich schon so ein Phänomen wie  Gremlins 2 ist. Nur dass ich den halt viel lieber schaue.","20 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"4368","KentD","Can neo do anything special except put his hands up?","08 Jan 2024",4,0,0,0,0,1,0,0,0,0,1
"4369","oscar","80/100Finally got around to seeing this years after it came out(it came out during covid so it took me a while ok!) and it was pretty good! Definitely not on the same level as the originals but still a decent continuation of them! Some parts were confusing but that’s how these movies typically go, you need several rewatches to understand things so we'll see after some more rewatches if I like it more. Action was good, cast was great!…","21 Jan 2024",4,0,4,1,0,3,0,2,4,0,6
"4370",NA,"I love the first Matrix film and I think this one is just fan service. That doesn't make it bad but just unnecessary. I love Keanu Reeves and the visuals were great. Acting wasn't too awful. A fun 2.5hrs for those who like the Matrix imo.",NA,NA,2,1,2,2,2,2,0,0,2,2
"4371",NA,"There was a lot more that I didn't get. In the first one it made kinda some sense but a lot of the scifi went a bit off the rails for me. Also some of the characters were,, odd. Like Morbius 2, wtf was that about.",NA,NA,0,0,0,0,0,0,0,0,0,1
"4372",NA,"This is basically just a love story which was easy to follow and digest. Probably the best Matrix film since the original.",NA,NA,0,0,0,0,1,0,0,0,0,1
"4373",NA,"not bad",NA,NA,1,0,1,1,0,1,0,0,1,0
"4374","Colby Day","“I know you said the story was over for you, but that's the thing about stories... they never really end do they? We're still telling the same stories we've always told, just with different names... faces... and... I have to say I'm kind of excited. After all these years, to be going back to where it all started. Back to The Matrix!“","20 Jan 2024",4,0,1,0,0,2,0,1,2,0,2
"4375","Chase Farley","I love The Matrix!","20 Jan 2024",0,0,0,0,0,1,0,0,0,0,1
"4376","WokeSoyBoyIncel","Half a star for the camera at least being in focus","20 Jan 2024",2,0,1,0,0,1,0,0,1,0,2
"4377","charlie","This review may contain spoilers. I can handle the truth.","20 Jan 2024",4,0,0,0,0,0,0,0,1,0,1
"4378","pablogrin","Will always love Keanu, no matter what.","20 Jan 2024",3,0,0,0,0,1,0,0,0,0,1
"4379","jakeanddelta","2.5 hours of lana wachowski showing off everything she learned since the last matrix movie","20 Jan 2024",2,0,0,0,0,0,0,0,0,0,0
"4380","ricotas","seeing her style evolve with the matrix movies as well as speed racer has been one of the most interesting experiences i’ve ever had. a director so in tune with anti realistic visuals and digital filmmaking it’s hard to believe when and where she’ll stop","20 Jan 2024",2,0,0,0,0,0,0,0,1,0,2
"4381","Nora","empieza MUY bien pero cae","20 Jan 2024",2,0,0,0,0,0,0,0,0,0,0
"4382","kpgski9","The worse one so far it felt rushed some parts didn't make sense some scenes were slow and not as action packed as the other ones","20 Jan 2024",2,0,0,0,1,0,1,0,0,1,2
"4383","jscotttn","eu tava ansioso pra ver esse pq em dezembro de 2021 minha tia me chamou pra ver no cinema só que eu fiquei doente e acabou que eu nunca vi, e o trailer realmente tinha me dado expectativa pra esse mas que potencial desperdiçado velho, dava pra ter feito uma continuação muito boa sinceramente. Acho que estraga a trilogia? não pq a trilogia em si já não é boa, mas dava pra ter feito um filme interessante. Uma coisa que…","",2,0,0,0,0,0,0,0,0,0,0
"4384","Mert","Too much NPH and i could see him as a villain 👎🏼 I wish they would have focus on the purge and what happened during the time of peace and how the machine and humans came together","21 Jan 2024",0,0,2,0,2,1,0,0,2,2,2
"4385","JockThePilot193","“Nothing comforts anxiety like a little nostalgia”","20 Jan 2024",2,1,1,0,1,0,1,0,0,1,0
"4386",NA,"A massive disappointment that can only be defended by saying ""They made it bad on purpose to make a point,"" which still means they made a bad movie.",NA,NA,1,0,2,1,0,2,0,1,2,1
"4387",NA,"Sizin yapacağınız işi sikeyim 0r0sbu ewlatları oldu olacak ""sevginin gücü"" diye diye shonen anime halinde yapsaydınız amk canan kaftancıoğlu uçuyor neonun saçı uzun morpheus şarapnelden yapılmış robot BUNLAR NE AMK eğer üçlemeyi izleyip sevdiyseniz sakın bunu izlemeyin artık aynı gözle bakamazsınız benden söylemesi",NA,NA,0,1,0,0,1,1,1,0,0,1
"4388",NA,"Like all the Matrix sequels you get the impression there’s more going on in the subtext than the text itself.",NA,NA,0,0,0,0,0,0,0,0,0,1
"4389",NA,"The opening feels like it was made as a back door pilot for a CW series. Then it starts cutting in footage from the original movies to make sure no call back or reference goes unnoticed and ends up feeling like a clip show.",NA,NA,2,1,2,2,1,2,1,4,2,2
"4390",NA,"Unlike a lot of recent “legacy sequels” it seems like it’s trying to comment on the phenomena,…",NA,NA,0,0,0,0,0,0,0,0,0,0
"4391","cryingeeaao","damn go off groff","24 Dec 2021",2,1,0,1,0,0,0,0,0,1,0
"4392","roko","this happens to all goty winners, thank you geoff","20 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"4393","yungtokyo8","I enjoy that this ties up basically all lose ends for the original trilogy. I never understood why people disliked this so much, it holds up well on rewatch and is a good and although unexpected very welcomed sequel to the original 3. Just an all around good movie with good acting and a story that was better then expected as it dove into our nostalgia checking those boxes while also feeling like its own thing. This is how to do a sequel way after the originals correctly.","20 Jan 2024",3,3,7,2,3,6,3,4,4,4,6
"4394","burnrose","Si conclude qui la mia visione della saga di Matrix.Il quarto film pur partendo davvero con un incipit esageratamente lungo, apre ad una riflessione sul controllo. Oggi la tecnologia da strumento utile è diventata un'arma per occultare, guardare cose che dovrebbero essere nascoste. Una resurrezione nel mondo virtuale che cambia la nostra vita, come se fossimo sottili matrioske al riflesso di uno specchio andato in frantumi.","20 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"4395","vp4","The first act and the last act of this movie is really bad. Very boring and just uninteresting this movie really didn't happen in the ending. Just doesn't make sense. Also Keanu reuses acting is really bad","20 Jan 2024",2,1,1,1,1,0,2,0,0,3,1
